CustomerID,Recency,Frequency,Monetary
13637.0,52,3,4308.1
13638.0,16,1,1181.82
13639.0,74,1,50747.0
13642.0,216,1,1558.76
13643.0,31,3,4852.38
13644.0,16,4,37362.5
13645.0,120,1,10904.6
13647.0,10,4,26200.7
13649.0,257,2,3271.7
13650.0,17,6,17902.920000000002
13651.0,35,2,551.4
13652.0,46,3,10368.36
13654.0,43,6,33085.09
13655.0,114,2,9381.73
13656.0,165,2,4475.39
13657.0,11,2,5730.719999999999
13658.0,10,5,23704.309999999998
13659.0,206,2,16952.88
13662.0,86,3,8475.3
13663.0,179,1,1186.61
13666.0,60,3,629.65
13667.0,149,1,590.69
13668.0,3,21,178915.83000000002
13669.0,51,2,5562.75
13670.0,75,1,3979.0
13672.0,301,2,1979.5500000000002
13673.0,19,2,1249.04
13675.0,151,2,6654.76
13678.0,152,1,14112.48
13680.0,1,4,122011.42
13681.0,18,4,6846.570000000001
13682.0,187,1,187.0
13684.0,286,1,119.91
13685.0,3,7,1788453.4
13686.0,183,1,615.0
13689.0,63,1,89680.0
13690.0,59,1,963.25
13692.0,25,3,43337.68
13694.0,4,50,8886315.18
13695.0,31,15,77740.99
13697.0,39,1,1996.8999999999999
13699.0,155,1,1423.5600000000002
13700.0,26,10,49246.79
13703.0,318,1,995.0
13704.0,5,9,22752.04
13705.0,8,3,8363.2
13706.0,303,1,2891.27
13707.0,267,2,7097.89
13708.0,271,1,2740.37
13709.0,4,13,114263.73000000001
13710.0,32,1,4483.2
13711.0,219,2,2426.1800000000003
13712.0,247,1,10819.439999999999
13715.0,281,5,7131.41
13716.0,269,1,1340.8
13717.0,32,6,28793.27
13718.0,246,2,4577.15
13719.0,15,5,12432.32
13720.0,117,4,17666.9
13721.0,36,1,6722.9
13722.0,132,3,45715.189999999995
13723.0,217,1,1571.8500000000001
13725.0,50,8,14930.58
13726.0,39,2,51414.92
13727.0,29,2,2443.92
13728.0,37,6,6945.78
13730.0,136,2,7812.46
13731.0,219,2,4369.19
13732.0,28,1,7247.02
13735.0,25,4,20012.48
13736.0,5,2,2171.98
13737.0,200,1,3893.9999999999995
13739.0,18,1,4555.799999999999
13740.0,241,1,6653.11
13741.0,72,3,4466.43
13742.0,17,12,14470.11
13743.0,3,7,73690.56
13744.0,95,2,27069.899999999998
13745.0,162,1,6617.92
13747.0,374,1,636.8
13748.0,96,5,32921.67
13750.0,54,5,110617.6
13751.0,288,1,17447.25
13752.0,124,6,22905.2
13753.0,288,1,10160.72
13754.0,152,2,5848.799999999999
13755.0,4,9,13508.12
13756.0,2,14,229815.54
13758.0,12,7,84156.20999999999
13759.0,33,2,13144.830000000002
13760.0,54,2,1484.69
13761.0,50,2,9499.23
13762.0,219,1,17137.92
13763.0,63,1,90974.08
13764.0,71,3,7900.72
13767.0,2,37,886899.56
13769.0,2,10,41051.41
13771.0,64,4,44235.63
13772.0,34,3,6070.2300000000005
13774.0,82,1,2861.1
13777.0,1,33,4264207.04
13778.0,103,1,1620.1
13780.0,7,2,14396.210000000001
13781.0,251,1,228.58
13782.0,13,6,4163.58
13784.0,10,11,295374.38999999996
13786.0,367,1,5203.2
13787.0,76,2,4626.08
13790.0,4,1,6970.16
13791.0,128,2,180600.0
13792.0,66,2,1311.25
13798.0,1,57,3166711.25
13799.0,117,2,7748.5199999999995
13800.0,310,1,5790.139999999999
13801.0,67,1,2349.1
13802.0,139,3,349010.44
13803.0,255,1,2032.11
13804.0,31,7,29646.789999999997
13805.0,52,2,125159.2
13806.0,64,1,1814.18
13807.0,367,1,651.1999999999999
13808.0,6,5,22356.760000000002
13809.0,305,1,497.05
13810.0,29,3,8133.07
13811.0,184,3,3889.5
13812.0,42,3,4775.74
13813.0,40,4,9770.18
13814.0,92,2,28208.9
13815.0,22,4,74629.94
13816.0,24,2,5541.55
13817.0,29,2,3210.3599999999997
13819.0,302,3,46768.35
13821.0,145,2,968.42
13822.0,6,2,10961.52
13823.0,19,2,13699.76
13824.0,33,5,42909.200000000004
13826.0,176,1,1295.8
13827.0,58,3,702.1
13828.0,22,1,4204.2300000000005
13831.0,16,6,92915.09
13832.0,19,1,506.4
13833.0,159,1,2309.35
13835.0,25,4,6302.57
13837.0,212,2,4369.67
13838.0,6,4,1404.34
13841.0,253,1,8500.0
13842.0,59,9,28509.26
13844.0,11,1,3506.52
13845.0,65,1,7927.96
13846.0,25,3,5952.14
13848.0,92,3,1373500.0
13849.0,52,2,14998.33
13850.0,129,1,15983.82
13851.0,96,3,462719.7
13853.0,57,1,16476.12
13854.0,9,25,209103.06
13856.0,169,3,30356.600000000002
13858.0,57,1,1605.61
13859.0,326,1,1076.52
13860.0,1,5,9263.66
13862.0,18,8,26866.96
13863.0,248,1,3442.6
13865.0,58,4,3323.98
13866.0,74,1,1351.95
13867.0,31,3,7905.83
13868.0,7,2,4035267.88
13869.0,123,4,19006.49
13870.0,2,8,68812.08
13871.0,23,13,58644.31
13873.0,120,3,2110.66
13874.0,358,1,6170.55
13875.0,54,5,28004.350000000002
13876.0,64,1,583.4
13877.0,86,1,5001.12
13878.0,55,1,17206.89
13880.0,21,13,36930.729999999996
13881.0,4,20,1655025.98
13882.0,3,5,16556.87
13883.0,11,5,28606.32
13884.0,7,5,7286.200000000001
13885.0,189,2,3482.4
13886.0,71,1,1949.32
13887.0,204,1,2484.27
13888.0,120,2,4639.43
13889.0,93,1,5243.700000000001
13890.0,1,10,14726.59
13892.0,27,4,59464.35
13893.0,298,1,18665.399999999998
13894.0,24,3,12140.54
13895.0,28,4,40133.31
13897.0,50,1,3866.4
13898.0,326,1,1264.87
13899.0,16,2,3001.36
13900.0,183,3,10284.17
13901.0,72,5,36164.46
13904.0,37,2,4073.16
13908.0,80,4,44076.61
13911.0,57,9,90304.49
13914.0,12,2,6859.55
13917.0,50,2,3091.84
13918.0,50,2,111385.6
13919.0,59,2,5990.61
13922.0,352,1,1994.75
13923.0,54,1,3268.3100000000004
13924.0,2,6,23068.29
13925.0,93,4,5844.87
13926.0,23,1,2077.25
13927.0,75,1,3748.73
13928.0,11,4,2312.23
13929.0,169,2,22648.15
13930.0,58,2,5797.639999999999
13931.0,96,2,19905.35
13932.0,295,1,1667.9
13933.0,109,2,5575.59
13934.0,264,1,13688.699999999999
13936.0,180,1,4406.04
13937.0,169,1,2506.95
13938.0,35,1,775.7199999999999
13939.0,23,3,10160.17
13940.0,17,4,9926.1
13941.0,22,5,359900.4
13946.0,79,3,31803.749999999996
13947.0,65,1,845.9999999999999
13948.0,361,1,1531.1999999999998
13949.0,3,6,44464.86
13950.0,11,4,8217.18
13951.0,176,3,8876.27
13952.0,218,2,33669.151
13953.0,7,7,1352452.0
13954.0,2,2,2499.86
13955.0,154,2,2180.52
13956.0,5,5,5566.63
13959.0,79,3,3464.88
13960.0,21,2,2393.88
13962.0,22,2,1197.13
13963.0,308,4,9979.619999999999
13967.0,146,1,1834.2
13969.0,7,18,148609.71
13971.0,19,8,35974.38
13972.0,71,2,1788.9499999999998
13973.0,287,1,2739.0
13974.0,49,1,3554.23
13975.0,31,6,19922.32
13976.0,207,1,5688.2
13978.0,15,2,5433.31
13979.0,73,1,9894.91
13980.0,60,1,2755.56
13982.0,39,4,27756.21
13983.0,30,12,31198.97
13984.0,27,5,190397.27
13985.0,4,15,75323.31
13986.0,17,1,21243.66
13988.0,20,6,55836.26
13989.0,66,2,85620.32
13990.0,213,1,3515.18
13991.0,12,6,14017.66
13992.0,30,1,1047.6
13993.0,43,9,38387.12
13994.0,4,6,17345.9
13995.0,15,5,14009.77
13999.0,10,12,44480.97
14000.0,211,1,38340.04
14001.0,46,3,108932.31999999999
14002.0,134,2,8434.65
14004.0,43,7,91428.3
14005.0,10,5,126163.44
14006.0,116,3,46328.43
14009.0,198,2,6142.97
14012.0,278,1,4818.8
14013.0,110,3,6410.04
14014.0,77,1,15786.88
14015.0,53,1,21009.719999999998
14016.0,162,4,70081.33
14019.0,47,3,40948.59
14020.0,17,2,7508.139999999999
14021.0,155,3,7033.1
14022.0,225,1,7366.7
14023.0,7,2,6597.77
14024.0,122,2,3345.1
14027.0,61,1,1158.84
14029.0,63,2,6714.4400000000005
14030.0,18,8,15087.24
14031.0,7,19,1204267.82
14032.0,2,11,55985.61
14034.0,22,3,10276.21
14035.0,29,5,27837.559999999998
14036.0,285,1,4520.01
14037.0,176,2,368.30000000000007
14038.0,78,3,15839.7
14039.0,33,1,4067.2
14040.0,41,12,43888.12
14041.0,266,1,1717.2299999999998
14044.0,27,4,948.7
14045.0,109,4,142094.84999999998
14046.0,284,1,8209.07
14047.0,9,5,24208.65
14048.0,305,1,1907.97
14049.0,17,4,68609.06
14050.0,32,2,9662.1
14051.0,1,23,347274.75
14052.0,20,1,593.3199999999999
14053.0,124,2,21288.75
14054.0,65,1,944.52
14055.0,106,1,47086.22000000001
14056.0,1,23,41922.29
14057.0,24,17,223452.4
14059.0,267,1,4334.4
14060.0,5,19,259846.64
14062.0,10,12,709479.0900000001
14064.0,29,5,295726.81999999995
14066.0,267,1,890.5500000000001
14067.0,64,2,4239.48
14068.0,320,1,1112.75
14071.0,4,8,7327.41
14073.0,32,1,1340.4799999999998
14075.0,5,3,18896.68
14076.0,129,1,294.15
14077.0,41,5,8156.799999999999
14078.0,102,6,15333.369999999999
14079.0,125,1,20733.8
14080.0,33,1,547.2
14081.0,302,2,4465.6
14082.0,365,1,1347.75
14083.0,4,9,6021.5199999999995
14085.0,2,18,43730.61
14087.0,3,1,940.23
14088.0,10,13,1457930.19
14089.0,57,1,3198.55
14090.0,325,1,5495.040000000001
14092.0,8,14,40195.13
14093.0,12,1,2930.0
14096.0,4,17,457939.39
14098.0,37,1,2222.89
14099.0,16,11,41933.27
14100.0,138,1,510.95000000000005
14101.0,74,6,2248921.27
14102.0,5,5,31739.86
14104.0,155,2,530.41
14105.0,239,1,12641.21
14107.0,52,7,37676.45
14108.0,31,2,6419.45
14109.0,73,1,1484.4
14110.0,4,12,212374.93
14111.0,14,4,41633.85
14112.0,23,7,35507.23
14113.0,4,4,101640.38
14114.0,274,2,2374.21
14116.0,20,5,13698.66
14117.0,144,1,2160.0
14121.0,4,4,36847.31
14124.0,84,1,153311.88
14125.0,11,3,25328.77
14126.0,8,3,98901.59000000001
14127.0,123,3,5223.07
14128.0,61,2,6834.16
14129.0,2,5,13282.94
14130.0,319,1,3554.37
14132.0,2,11,75027.73
14133.0,130,3,8028.259999999999
14135.0,2,15,251701.19
14138.0,2,2,13559.16
14139.0,46,1,10427.079999999998
14140.0,4,2,10594.789999999999
14141.0,3,4,9377.83
14142.0,373,1,3730.27
14143.0,134,1,519.5999999999999
14145.0,47,4,290109.6
14146.0,9,5,62839.04
14147.0,78,2,10986.4
14148.0,234,1,1364.1
14149.0,221,1,3458.0
14150.0,36,2,14088.48
14152.0,75,2,9175.19
14154.0,239,2,9130.96
14155.0,266,1,562.75
14156.0,10,55,13869461.38
14157.0,20,2,3490.7900000000004
14158.0,40,1,9812.26
14159.0,20,11,23348.15
14161.0,216,3,5675.44
14162.0,174,2,3134.82
14163.0,87,4,68875.23
14164.0,71,2,129365.20999999999
14165.0,276,1,265.65999999999997
14167.0,39,4,2120.15
14171.0,98,1,1183.27
14173.0,11,4,6788.24
14174.0,33,1,500.44
14175.0,60,3,28580.54
14176.0,297,4,4617.3
14177.0,86,4,6508.7
14178.0,9,7,11168.3
14179.0,41,2,2242.79
14180.0,11,25,15803.06
14184.0,67,1,2308.79
14185.0,331,1,243.05
14188.0,31,6,38981.840000000004
14189.0,2,15,75874.86
14191.0,2,13,68087.88
14193.0,68,2,11262.75
14194.0,5,21,120256.64
14195.0,202,2,231571.19999999998
14196.0,107,1,14229.359999999999
14198.0,18,4,5814.1
14199.0,218,1,2925.6
14201.0,60,7,14373.36
14204.0,2,1,298.63
14205.0,17,2,3699.8
14206.0,239,1,4724.24
14208.0,95,1,1503.1200000000001
14209.0,11,6,23519.69
14210.0,106,6,13733.52
14211.0,53,9,34612.82
14212.0,90,1,131078.72
14214.0,31,5,10145.1
14215.0,12,6,21891.1
14216.0,3,4,28747.86
14217.0,2,17,20049.04
14218.0,43,1,1959.52
14219.0,4,1,1039.08
14220.0,247,2,14652.539999999999
14221.0,42,9,43192.5
14222.0,177,1,11589.99
14223.0,92,3,8673.59
14224.0,110,4,10341.63
14226.0,29,5,89389.87
14227.0,26,10,37645.76
14229.0,52,3,33430.38
14231.0,184,3,7282.59
14232.0,43,5,39936.59
14233.0,49,4,61716.38
14234.0,22,4,9474.44
14235.0,75,5,125458.44
14236.0,81,2,12113.4
14237.0,373,1,601.7
14238.0,326,1,2282.35
14239.0,43,11,21257.97
14240.0,30,2,8470.38
14241.0,184,1,3040.6000000000004
14242.0,235,2,2104.5499999999997
14243.0,9,10,23215.13
14245.0,220,2,15258.73
14246.0,111,3,17477.84
14247.0,278,1,476.81
14248.0,318,1,5944.92
14250.0,7,3,20083.49
14251.0,2,5,83781.0
14256.0,260,2,7682.8
14257.0,64,5,111056.48000000001
14258.0,9,9,1390557.88
14259.0,142,1,1987.1999999999998
14261.0,51,2,11322.77
14262.0,8,8,36125.87
14264.0,155,2,1706.6100000000001
14265.0,109,2,4947.86
14267.0,163,3,13484.56
14270.0,332,1,2984.9500000000003
14271.0,226,1,864.24
14272.0,74,2,6956.16
14273.0,51,4,5401.21
14276.0,99,3,12766.16
14277.0,15,3,68945.65999999999
14280.0,197,1,808.3799999999999
14282.0,3,15,101191.92
14284.0,31,2,3104.15
14285.0,21,4,53833.23
14286.0,24,3,82215.13
14287.0,8,3,5000.27
14288.0,213,1,6576.0
14289.0,9,6,6254.52
14290.0,11,5,26384.45
14291.0,2,11,41338.71
14292.0,8,9,165233.61000000002
14293.0,3,4,10940.560000000001
14295.0,40,1,3204.0000000000005
14297.0,18,4,20861.309999999998
14298.0,8,44,2829360.34
14299.0,8,9,94754.7
14300.0,19,1,452.4
14301.0,117,1,36422.68
14304.0,223,1,3497.4500000000003
14305.0,71,3,21132.34
14306.0,51,2,100356.62
14307.0,89,6,35076.4
14309.0,8,9,62465.49
14311.0,243,1,2108.0
14312.0,47,6,19172.49
14314.0,107,1,3540.4799999999996
14315.0,45,6,27768.11
14317.0,65,1,5078.58
14320.0,207,2,4836.2300000000005
14321.0,11,5,28108.11
14323.0,115,2,5680.92
14326.0,242,1,3866.35
14327.0,163,1,4823.35
14329.0,17,7,72011.56
14331.0,124,2,4073.54
14332.0,23,3,21212.85
14333.0,68,1,2439.7
14334.0,17,8,28601.19
14335.0,16,2,4246.2
14336.0,17,4,32436.25
14338.0,161,2,6220.16
14339.0,243,1,4402.24
14340.0,219,1,1265.4
14341.0,45,8,26624.54
14342.0,21,4,15330.9
14344.0,127,8,11319.63
14345.0,39,1,1232.6599999999999
14346.0,121,2,9721.72
14348.0,260,1,4519.07
14349.0,10,1,366.16
14350.0,274,1,2614.35
14351.0,165,1,612.0
14352.0,157,4,13242.6
14353.0,215,1,1024.8
14354.0,6,2,5352.84
14355.0,366,1,1354.0
14356.0,80,2,5361.2699999999995
14357.0,43,1,1323.8600000000001
14359.0,19,3,6408.639999999999
14360.0,32,4,18847.67
14362.0,22,1,401.76
14364.0,109,8,232117.19
14367.0,8,16,129453.8
14368.0,320,1,700.0
14371.0,295,1,925.8
14373.0,358,1,230.14999999999998
14375.0,185,1,1261.98
14377.0,191,2,15956.45
14379.0,44,2,2800.2000000000003
14381.0,52,1,1053.36
14382.0,26,1,14189.59
14383.0,38,3,22967.07
14385.0,9,3,2170.59
14386.0,297,1,1072.0
14387.0,33,3,11452.14
14388.0,10,8,34875.18
14389.0,65,2,27517.7
14390.0,10,9,65813.15
14393.0,218,1,186.35000000000002
14395.0,2,9,18508.670000000002
14396.0,65,2,2365.95
14397.0,3,19,83266.48
14400.0,149,1,19716.3
14401.0,4,13,105059.26
14403.0,130,4,58962.729999999996
14404.0,34,6,17225.86
14406.0,119,1,1877.9499999999998
14407.0,107,6,65106.450000000004
14408.0,11,7,69595.91
14409.0,71,6,104297.61000000002
14410.0,92,9,5389.17
14411.0,311,1,16688.800000000003
14412.0,43,2,16518.329999999998
14413.0,362,1,473.15
14414.0,92,7,47454.84
14415.0,1,13,42376.83
14416.0,22,2,32286.92
14418.0,4,3,31634.83
14419.0,11,6,3988.55
14420.0,99,1,4337.2
14421.0,57,2,11934.01
14422.0,1,6,57121.16
14423.0,218,1,13545.599999999999
14424.0,18,1,15459.84
14426.0,24,10,96122.59
14427.0,50,2,6238.92
14428.0,7,5,9370.720000000001
14431.0,303,1,3575.92
14432.0,10,6,21259.76
14434.0,22,6,40473.6
14436.0,99,1,1042.58
14437.0,366,1,756.0
14438.0,306,1,1249.4
14439.0,320,1,45568.64
14440.0,8,5,27190.86
14441.0,1,4,18098.83
14442.0,205,2,9778.76
14443.0,54,4,13752.42
14446.0,1,4,6002.21
14447.0,19,5,10043.47
14448.0,9,2,12248.650000000001
14449.0,19,4,4066.62
14450.0,181,3,3035.13
14451.0,60,2,2838.54
14452.0,11,2,537.21
14453.0,190,1,440.09
14456.0,5,9,19648.68
14457.0,311,1,2938.08
14459.0,155,1,43718.0
14460.0,110,3,26281.379999999997
14461.0,148,3,15859.880000000001
14462.0,66,11,12065.69
14463.0,98,3,16238.64
14465.0,247,3,18161.66
14466.0,29,7,35148.1
14467.0,18,4,2081.08
14470.0,12,2,3147.93
14472.0,104,8,11420.41
14473.0,74,2,3240.5200000000004
14474.0,46,1,2544.36
14475.0,72,3,9832.93
14476.0,257,1,1900.0
14477.0,20,4,114320.0
14479.0,254,2,2209.15
14480.0,11,1,3725.59
14481.0,165,2,11945.27
14482.0,18,6,110904.49
14483.0,282,1,1800.6
14484.0,50,1,4723.76
14485.0,39,1,278.8
14487.0,27,6,7896.099999999999
14488.0,68,1,40286.62
14489.0,207,1,5018.08
14491.0,175,2,3059.27
14493.0,7,5,27037.06
14494.0,26,1,1914.7199999999998
14495.0,51,2,1277.6
14496.0,312,2,8658.35
14497.0,309,1,3751.73
14498.0,43,5,20997.62
14499.0,26,3,3163.36
14500.0,88,3,8337.75
14501.0,184,2,4209.05
14502.0,20,11,8205.41
14503.0,3,6,51232.96
14504.0,47,4,2489.9
14505.0,17,8,34424.29
14506.0,17,5,7455.55
14507.0,24,6,19595.0
14508.0,22,2,1011.89
14511.0,11,5,16966.41
14512.0,188,2,1515.5
14513.0,101,3,37457.03
14514.0,61,3,12905.68
14515.0,18,6,33057.07
14517.0,33,2,1832.05
14518.0,64,1,4664.370000000001
14520.0,2,2,18626.4
14522.0,24,4,41784.92
14523.0,108,1,6826.530000000001
14524.0,32,9,11423.21
14525.0,20,9,122389.48
14527.0,3,55,26266.25
14528.0,37,1,7291.18
14529.0,60,3,1212.77
14530.0,26,6,51049.13
14532.0,236,4,4204.09
14533.0,25,7,209901.06000000003
14534.0,3,18,33936.16
14535.0,60,3,22847.48
14536.0,260,1,484.95
14537.0,58,1,4266.72
14538.0,65,2,3336.03
14539.0,16,2,7733.34
14540.0,10,3,8053.4
14541.0,59,8,16927.17
14542.0,186,1,445.75000000000006
14543.0,29,16,73604.03
14544.0,24,2,51176.78
14546.0,5,5,11817.15
14547.0,4,8,37918.11
14548.0,151,2,52224.0
14549.0,311,1,905.2199999999999
14550.0,11,2,10286.71
14551.0,18,2,2292.41
14552.0,152,1,308.0
14553.0,19,5,4917.2699999999995
14554.0,10,4,31128.510000000002
14555.0,57,2,3601.0399999999995
14557.0,85,1,28644.68
14560.0,7,22,58440.909999999996
14561.0,76,3,16265.039999999999
14562.0,4,18,34754.65
14565.0,96,4,35467.26
14566.0,111,1,286400.0
14567.0,57,2,19657.440000000002
14569.0,1,1,6817.29
14570.0,281,2,1404.24
14572.0,3,7,25848.6
14573.0,180,9,4301.62
14576.0,372,1,424.80000000000007
14577.0,13,4,2937.29
14578.0,3,1,3708.4300000000003
14581.0,17,1,3843.3999999999996
14582.0,41,1,1307.0900000000001
14583.0,6,5,4057.24
14584.0,169,4,4116.08
14585.0,50,1,961.07
14586.0,277,1,5541.6
14587.0,19,9,4130.01
14589.0,372,1,71.55
14591.0,15,4,18333.21
14592.0,35,3,2118.4
14593.0,22,3,1813.3899999999999
14594.0,7,2,1559.21
14595.0,20,6,18122.84
14597.0,11,2,27402.02
14598.0,44,1,1128.69
14600.0,306,1,1864.3700000000001
14601.0,11,1,8411.04
14603.0,275,1,132000.0
14606.0,1,93,88095.77
14607.0,16,14,3781739.56
14608.0,4,4,57604.45
14609.0,72,4,1146443.76
14616.0,243,3,16715.52
14618.0,9,3,11203.44
14619.0,246,1,3246.88
14620.0,206,2,4223.24
14621.0,1,5,19138.420000000002
14622.0,185,1,2229.7200000000003
14623.0,32,5,6000.259999999999
14624.0,57,2,2698.45
14625.0,196,2,5657.61
14626.0,24,4,39802.03
14628.0,91,2,7181.4800000000005
14629.0,4,2,2731.5
14631.0,51,3,23323.64
14632.0,263,1,1529.6799999999998
14633.0,266,1,1558.9
14636.0,36,2,6064.31
14638.0,51,1,4770.22
14639.0,52,6,27860.55
14640.0,24,6,18412.76
14641.0,22,1,1694.5199999999998
14642.0,59,1,5574.240000000001
14643.0,170,2,18555.15
14644.0,68,2,10771.2
14645.0,157,2,6567.59
14646.0,2,73,57056040.68
14647.0,201,1,2365.56
14649.0,5,4,20492.71
14651.0,67,2,3311.35
14652.0,77,1,295.04
14653.0,1,7,11703.25
14655.0,8,4,69382.20999999999
14656.0,169,2,504.89
14657.0,18,4,4844.24
14658.0,5,2,526.15
14659.0,9,9,14518.15
14660.0,87,2,3459.66
14661.0,27,1,1163.0500000000002
14662.0,29,4,5181.71
14664.0,20,2,4488.0199999999995
14665.0,61,5,18264.5
14666.0,24,1,2616.6499999999996
14667.0,11,25,161266.32
14669.0,242,3,7252.0599999999995
14670.0,280,2,1648.22
14672.0,235,2,7897.110000000001
14673.0,3,5,32168.12
14675.0,16,1,5180.78
14676.0,31,6,163456.0
14680.0,25,16,2425666.21
14681.0,71,3,15215.45
14682.0,188,2,2163.2000000000003
14684.0,26,5,5509.93
14687.0,107,1,32853.72
14688.0,8,21,123659.98
14689.0,209,1,1114.2
14690.0,44,2,1664.23
14691.0,31,5,24989.25
14692.0,137,4,3047.5499999999997
14693.0,265,1,1454.0
14696.0,4,7,26341.25
14697.0,218,2,3348.7499999999995
14698.0,2,5,4385.71
14699.0,214,1,956.51
14700.0,32,3,39225.479999999996
14701.0,11,9,12050.53
14702.0,1,17,16620.53
14703.0,15,1,2596.85
14704.0,11,9,5058.72
14705.0,199,1,17900.0
14708.0,3,3,46332.229999999996
14709.0,15,13,72161.64
14710.0,14,4,2601.32
14711.0,10,11,16687.32
14712.0,29,3,18173.39
14713.0,9,11,22821.48
14714.0,24,1,15890.53
14715.0,25,4,9190.3
14716.0,43,2,8492.17
14719.0,2,5,10601.64
14720.0,6,3,4052.85
14722.0,147,1,1591.6200000000001
14723.0,10,6,5037.36
14725.0,25,1,17033.48
14727.0,274,1,1363.76
14729.0,374,1,1328.99
14730.0,1,8,5890.59
14731.0,47,3,2963.3199999999997
14732.0,8,8,34864.57
14733.0,16,12,236460.61
14735.0,4,32,88961.99
14737.0,4,3,28285.55
14738.0,43,7,18122.27
14739.0,4,7,359120.4
14740.0,197,3,11778.31
14741.0,12,6,29483.18
14744.0,16,7,60974.46
14745.0,113,5,21264.42
14747.0,249,1,1420.8
14748.0,29,5,17217.03
14752.0,44,1,35702.88
14753.0,87,1,4132.95
14754.0,45,2,7316.41
14755.0,10,11,51366.14
14756.0,15,1,7509.62
14757.0,75,1,4117.4800000000005
14758.0,145,4,8341.18
14759.0,5,3,8638.77
14760.0,297,1,667.6
14761.0,59,2,3287.4
14762.0,264,1,4998.34
14764.0,47,1,10215.4
14765.0,29,3,1875.83
14766.0,8,6,26275.27
14768.0,17,2,2331.6000000000004
14769.0,3,8,118747.62
14770.0,232,2,7935.82
14772.0,112,1,1323.82
14775.0,58,3,22562.04
14776.0,51,11,86472.84
14778.0,127,2,7022.22
14779.0,281,3,987.25
14780.0,55,2,4639.3
14782.0,320,1,7507.8
14784.0,26,2,4314.03
14785.0,10,2,2653.92
14788.0,7,2,8502.76
14789.0,29,1,3663.84
14790.0,17,4,11330.5
14792.0,64,1,6.2
14793.0,21,1,1409.79
14794.0,3,7,9922.51
14795.0,166,1,417.65000000000003
14796.0,1,17,85450.33
14798.0,53,3,2096.76
14799.0,51,1,1712.82
14800.0,48,12,58226.33
14801.0,61,1,605.6
14803.0,162,3,22736.489999999998
14804.0,9,1,3360.11
14805.0,15,4,2851.6
14806.0,75,1,6405.73
14808.0,40,8,49411.96
14810.0,41,11,11265.33
14813.0,370,2,414.46
14815.0,37,2,11453.44
14816.0,197,1,283.75
14817.0,200,2,11461.58
14818.0,74,3,11690.92
14819.0,64,2,2856.81
14820.0,21,4,4306.83
14821.0,367,1,491.20000000000005
14823.0,180,3,426.63
14824.0,10,4,31031.57
14825.0,4,12,22260.65
14828.0,197,3,441592.96
14829.0,29,4,7796.61
14830.0,53,1,1219.76
14834.0,18,6,26733.82
14836.0,10,3,918.7499999999999
14837.0,90,4,20153.62
14840.0,268,1,473.55
14841.0,53,6,48505.9
14842.0,44,4,21421.23
14844.0,64,4,149574.13
14847.0,149,1,2956.4
14849.0,22,25,134200.8
14850.0,312,1,5857.75
14851.0,23,2,6601.35
14852.0,58,6,41929.51
14853.0,24,2,6486.0
14854.0,78,7,50448.67
14855.0,119,2,10225.75
14856.0,36,3,15148.089999999998
14857.0,60,2,9964.08
14859.0,13,4,18117.92
14860.0,19,1,4133.76
14861.0,52,1,2268.9900000000002
14862.0,26,2,12341.119999999999
14863.0,29,1,3201.12
14865.0,7,2,1291.68
14866.0,11,12,1619119.58
14867.0,186,3,6771.76
14868.0,3,8,31155.15
14869.0,9,2,6141.81
14870.0,262,1,3221.75
14871.0,3,4,1165.82
14873.0,210,1,3001.06
14875.0,108,2,33029.020000000004
14878.0,13,9,19165.73
14880.0,77,3,5058.2300000000005
14881.0,20,1,5202.4
14882.0,27,2,9434.6
14883.0,19,6,11630.41
14885.0,132,1,37710.56
14886.0,253,1,3392.0
14887.0,79,1,365200.0
14888.0,207,1,3290.0
14889.0,336,1,1178.7
14890.0,254,1,884.15
14891.0,148,2,8861.74
14893.0,10,2,12734.55
14894.0,85,1,8918.79
14895.0,8,20,135143.03
14896.0,205,2,4073.07
14897.0,8,4,10976.1
14898.0,23,6,50039.99
14901.0,11,9,13813.15
14902.0,26,1,3386.2
14903.0,21,5,17812.45
14904.0,2,2,56962.62
14905.0,158,2,13635.55
14907.0,3,7,38788.68
14908.0,74,1,4652.4
14910.0,3,4,3506.5499999999997
14911.0,1,201,4261417.63
14912.0,17,2,46112.87
14913.0,36,4,27577.35
14915.0,91,2,2912.88
14916.0,71,4,17930.0
14918.0,116,2,24725.47
14920.0,213,2,9156.91
14921.0,30,2,16850.49
14923.0,51,1,7843.9
14924.0,246,1,1585.65
14929.0,32,1,2620.88
14930.0,109,3,19985.96
14931.0,5,5,10199.9
14932.0,366,1,1920.41
14934.0,82,2,31318.14
14935.0,297,1,205551.53
14936.0,34,8,99327.3
14937.0,57,3,33454.880000000005
14944.0,30,12,124348.81
14946.0,14,1,738.2
14947.0,72,2,4404.18
14948.0,23,6,11351.710000000001
14950.0,19,1,2671.04
14951.0,79,1,4376.2699999999995
14952.0,60,11,301519.91000000003
14953.0,25,1,1962.13
14954.0,12,1,634.35
14957.0,253,1,224.99
14958.0,147,3,1450.45
14959.0,64,4,8084.22
14960.0,8,2,2570.49
14961.0,11,9,120140.66
14962.0,271,1,2645.1000000000004
14963.0,10,5,33750.04
14964.0,247,1,10275.11
14965.0,96,2,3589.69
14966.0,15,1,1777.84
14967.0,50,1,15914.4
14968.0,30,1,610.47
14970.0,68,4,14670.86
